source,listing_url,title,price_lkr,address,bedrooms,bathrooms,house_sqft,land_perches,posted_on_text,sublocation,district,description_raw
ikman.lk,https://ikman.lk/en/ad/luxury-fully-furnished-house-for-rent-in-kalubowila-for-rent-colombo,Luxury Fully Furnished House for Rent in Kalubowila,200000,"Kalubowila, Kalubowila, Colombo",3,2,2600,10,Posted on 20 Apr 11:38 am,Kalubowila,Colombo,"Luxury Fully Furnished House for Rent in Kalubowila 🏠  Location: Temple road 📍  Property Features:  - 3 bedrooms 🛏️ (with  A/C ❄️)  - 2 attach bathrooms 🚿 (with hot water ☀️)  - 1 parking spaces 🅿️  - Architect-designed house   - Kitchen with pantry 🍳  - Living area  - Dining area  Property Details:  - 10 perch land 🌳  - 2600 sqft  🏠  Location Highlights:  - Highly residential and secure area 🌟  -  Near Kalubowila hospital  Rent Details:  - Monthly rent: Rs. 200,000 /=💸   - Advance: 6 months 📆  - Half months agent fee required   Contact us for more information                                                                                                                                                                                                                                                                                                                                                       📞  Hero Property Real Estate Pvt Ltd 📈  Call for more information and viewing appointments!  Show more"
ikman.lk,https://ikman.lk/en/ad/house-for-rent-nugegoda-for-rent-colombo-1191,House for Rent Nugegoda,115000,"Pitakotte, Nugegoda, Colombo",2,2,1200,8,Posted on 30 Apr 4:26 pm,Nugegoda,Colombo,"🏠 First Floor House for Rent – Pitakotte / Thalawathugoda Road  📍    📍 Location: On Pitakotte – Thalawathugoda Road (Only 1 km from Pitakotte)  🔹 Property Details (1st Floor for Lease)  ▪️ 2 Bedrooms  ▪️ 2 Bathrooms  ▪️ Spacious Sitting Room  ▪️ Dining Room  ▪️ 2 Balconies  ▪️ Garage Available  ✨ Highlights  ▪️ Convenient and highly accessible location  ▪️ Close to Pitakotte town  ▪️ Suitable for small families or working professionals  ▪️ Calm residential neighborhood  💰 Monthly Rent: Rs. 115,000/=  💬 Price Negotiable  📞 Call now to arrange a viewing or for more information.  Show more"
ikman.lk,https://ikman.lk/en/ad/luxury-first-floor-house-for-rent-in-moratuwa-for-rent-colombo,Luxury First Floor House for Rent in Moratuwa,150000,"Moratuwa, Moratuwa, Colombo",2,1,2000,10,Posted on 20 Apr 11:38 am,Moratuwa,Colombo,"Luxury 1st floor House for Rent in Moratuwa 🏠  Location: Egoda Uyana 📍  Property Features:  - 2 bedrooms 🛏️ (with or notA/C ❄️)  - 1 bathrooms 🚿 (with hot water ☀️)  - 1 parking spaces 🅿️  - Architect-designed house   - Kitchen with pantry 🍳  - Living area  - Dining area  Property Details:  - 10 perch land 🌳  - 2000 sqft  🏠  Location Highlights:  - Highly residential and secure area 🌟  -  200m galle road  Rent Details:  - Monthly rent: Rs. 150,000 💸   - Advance: 6 months 📆  - Half Month Agent Fee Required 🛑   - Half months agent fee required   Contact us for more information   📞  Hero Property Real Estate Pvt Ltd 📈  Call for more information and viewing appointments!  Show more"
ikman.lk,https://ikman.lk/en/ad/fully-furnished-complete-house-rent-in-malabe-thalawatugoda-for-rent-colombo-1,"Fully Furnished Complete House Rent in Malabe, Thalawatugoda",165000,"Malabe, Thalawatugoda, Malabe, Colombo",3,3,2000,7,Posted on 23 Apr 9:08 am,Malabe,Colombo,"Brand New furnished house for rent in Thalawatugoda   • 3 Bedrooms  • 4 Bathrooms (3 Attached)  • Hot water   • Large Living areas  • Kitchen with pantry cupboards  • Dining area   • Veranda   • Fully tiled and ceiling   • CCTV  • Have fitted with ceiling fans  • Car pouch (2 vehicle Parking)  • Overhead water tanks  • Gated community with 2 entrance   • Swimming pool  • Well surrounded by wall and a gate (Roller gate)  • 20 feet road access   • Very closed to Hokandara/ kottawa/Malabe road  • 600m to Hokandara junction  • 2.5km to Thalawatugoda, Hemas hospital   • 4km to Malabe (Sllit campus, CINEC)  • 5km to Athurugiriya   Rs. 165,000/-  Show more"
ikman.lk,https://ikman.lk/en/ad/house-for-rent-kotte-madiwala-for-rent-colombo,House for Rent Kotte Madiwala,190000,"kotte madiwala road, Kotte, Colombo",5,3,3000,16,Posted on 30 Mar 7:06 am,Kotte,Colombo,5 Bedrooms office and Business recidence monitors house rent kotte madiwala road   High recidence area ____________  Thalawathugoda  junction 1.5 k. Meters   Baththramull junction 3.5 km meters   Office and recidence Business house rent kotte madiwala road   Office and Business recidence *****************  5 Bedrooms   2 Bathrooms   Sitting and dining   Pantry   Roof top   Balcony   garden   Roller gate    5  vehicle parking garage   Savent bathrooms   Hot water   TV Longer   Close to *********************  Kotte madiwala man road 40 meters   Pitakotte Junction 1.3 km meters   Thalwthugoda junction 1.5 km meters   Baththramull junction 3.5 km meters   Nugegoda junction 4 km meters   Rajagiriya road 4 km meters   Bank and super/  market/ restaurant   Rs 195000  6 months advance   Cantact agent Laksiri   Agent fee half months   NO Broker   Laksiri property realstate  Show more
ikman.lk,https://ikman.lk/en/ad/nivsk-kuliytt-lbaadiim-for-rent-colombo,නිවසක් කුලියට ලබාදීම අංගොඩ,60000,"අංගොඩ, Angoda, Colombo",2,1,950,10,Posted on 29 Mar 10:39 pm,Angoda,Colombo,බත්තරමුල්ලට 4km යි කොස්වත්තට 2kmයි සහ අංගොඩ රෝහල් වලට ඉතා ආසන්න බිම් මහල් නිවස
ikman.lk,https://ikman.lk/en/ad/3br-house-for-rent-in-malabe-gemunupura-for-rent-colombo,3BR House for Rent in Malabe (Gemunupura),95000,"Malabe Gemunupura 1st Lane, Malabe, Colombo",3,2,1500,13,Posted on 30 Mar 12:12 am,Malabe,Colombo,"▪️1.3km to SLIIT   ▪️Very good residential area with good neighbourhood and calm environment, ideal for study or office work  ▪️Newly refurbished and painted   ▪️Front and back garden  ▪️Fully protected with boundary wall  ▪️CCTV camera coverage for external areas  ▪️Covered parking available   ▪️Connected large living and dining rooms  ▪️Pantry space available   ▪️One ceiling fan and two new pedestal fans  ▪️Brand-new bathroom fittings installed in the main bathroom   ▪️Fully tiled floor   ▪️6 months refundable deposit   ▪️Minimum 1 year rental period   Property can be inspected on prior appointment   ▪️SLIIT ආයතනයට ඉතා ආසන්නව පිහිටි, නිදහස් සහ සාමකාමී වටපිටාවක පිහිටි අලුත්වැඩියා කරන ලද නිවසක් කුලියට දීමට ඇත.  ▪️​SLIIT ආයතනයට 1.3 km ක් පමණි.  ▪️​ඉතා හොඳ නේවාසික ප්‍රදේශයක් වන අතර, අධ්‍යාපන කටයුතු හෝ කාර්යාලීය වැඩ සඳහා වඩාත් සුදුසු නිදහස් පරිසරයකි.  ▪️අලුතින් අලුත්වැඩියා කර ඇත.   ▪️සම්පූර්ණයෙන්ම ටයිල් කළ පොළොව.  ▪️ඉදිරිපස සහ පසුපස වත්ත, වට තාප්ප සහිතව සම්පූර්ණයෙන්ම ආරක්ෂිතයි.  ▪️පිටත ප්‍රදේශ ආවරණය වන පරිදි CCTV කැමරා පද්ධතියක් සවිකර ඇත.  ▪️වාහනයක් නැවැත්වීමට ඉඩ ඇත.  ▪️සාලය සහ කෑම කාමරය, පැන්ට්‍රි පහසුකම් සහිතයි.  ▪️එක් සිවිලිම් විදුලි පංකාවක් සහ අලුත් පෙඩස්ටල් විදුලි පංකා දෙකක් ඇත.  ▪️​ප්‍රධාන නානකාමරය සඳහා අලුත්ම උපාංග සවිකර ඇත.  ▪️​අත්තිකාරම් මුදල: මාස 6ක ආපසු ගෙවිය හැකි තැන්පතුවක් අවශ්‍ය වේ.  ▪️​අවම වශයෙන් වසර 1ක කාලයක් සඳහා කුලියට දෙනු ලැබේ.  ​කල්තියා වේලාවක් වෙන්කර ගැනීමෙන් පසුව පරීක්ෂා කළ හැක.  ​  Show more"
ikman.lk,https://ikman.lk/en/ad/1st-floor-house-for-rent-mount-lavinia-for-rent-colombo-1,1st Floor House for rent Mount Lavinia,82000,"MOUNT LAVINIA Junction, Mount Lavinia, Colombo",2,1,1850,7,Posted on 25 Apr 3:13 pm,Mount Lavinia,Colombo,Company Name : Daraa Salam Properties               > Rent Property >                                  Established in 2019 [6th Annevesarry ]  Note 1 : Half Month Broker Fess Aply                      Note 2 : No Fake Agents Plz  Show more
ikman.lk,https://ikman.lk/en/ad/any-religion-1st-floor-close-to-galle-road-mount-lavinia-no-car-parking-for-rent-colombo,Any Religion 1st Floor Close To Galle Road Mount Lavinia No Car Parking,82000,"Mount Lavinia, Dehiwala, Colombo",2,1,1850,0,Posted on 21 Apr 9:14 pm,Dehiwala,Colombo,Company Name : Daraa Salam Properties               > Rent Property >                                  Established in 2019 [6th Annevesarry ]  Note 1 : Half Month Broker                   Fess Aply   Note 2 : No Fake Agents Plz  Note 3 : We Do Short Term                    Long Term                  * Apartment & House *                  ' Lanka & Abroad *  Note 4 : Check Our Properties   Ikman. Lk Instagram & Tik Tok  Show more
ikman.lk,https://ikman.lk/en/ad/upstair-unit-for-rent-arawala-maharagama-for-rent-colombo,Upstair unit for rent Arawala maharagama,65000,"Maharagama Arawala, Maharagama, Colombo",3,1,1000,10,Posted on 25 Apr 10:25 am,Maharagama,Colombo,"Ref No. 20015  Maharagama ,Piliyandala Road,Arawwala,upstair unit on rent.   * Fully furnished Rs.100,000.00  * Unfurnished Rs.65000.00  * 03 BDs  * 01Bath  * Tiled  * Pantry  * Parking   * 6months advance  * Agent fee is half a month of rent   Show more"
ikman.lk,https://ikman.lk/en/ad/5-bedroom-house-for-rent-at-mount-lavinia-em094af-for-rent-colombo,5 Bedroom House for Rent at Mount Lavinia (EM094AF),1700000,"Mount Lavinia, Mount Lavinia, Colombo",5,4,0,0,Posted on 26 Apr 8:48 am,Mount Lavinia,Colombo,"5 Bedroom House for Rent at Mount Lavinia / LKR 1,700,000 (Negotiable) (EM094AF)  Property Details:  Property Type: House  Location: Mount Lavinia  Bedrooms: 5  Bathrooms: 4  Furnished Status: Fully Furnished  Parking Capacity: 2 Vehicles  Maximum Occupancy: 10 Adults  Special Highlights:  Charming colonial-style home in a მშვიდ and residential neighborhood  Spacious property surrounded by lush greenery  Private swimming pool and large garden space  Ideal for families, expatriates, or group living  Dedicated caretaker ensuring garden and pool maintenance  Property Layout:  Ground Floor:  Parking for 2 vehicles  Garden space  Private swimming pool  Living room with large smart TV  En-suite bedroom  Dining area  Main kitchen  Wet kitchen  First Floor:  En-suite bedroom  2 additional bedrooms  Common bathroom  Other Features and Amenities:  Bed linen & bath linen provided  Weekly pool maintenance  Well-maintained outdoor and indoor spaces  Calm and relaxing environment  Description:  Experience the charm of a beautiful colonial-style home nestled in the heart of Mount Lavinia. This spacious property offers a tranquil retreat with generous living spaces, perfect for relaxing or entertaining. Unwind by the pool or enjoy the greenery in the expansive garden, all within a peaceful residential setting.  Price:  LKR 1,700,000 per month (Negotiable)  Nightly Rate: LKR 90,000  Minimum Lease Period: 12 Months  Show more"
ikman.lk,https://ikman.lk/en/ad/morden-upstair-unit-for-mount-laviniya-for-rent-colombo,Morden upstair unit for mount laviniya,120000,"Mount laviniya, Mount Lavinia, Colombo",3,2,1000,12,Posted on 25 Apr 10:25 am,Mount Lavinia,Colombo,"Ref No.20012  Mt.Lavinia,Dakshinarama Road, modern upstair unit on rent. Small  Muslim family preferred  with big children.  * 3Bedroom with 01 AC  * 2Baths with hot water  * Pantry Kitchen  * Dining    * Large Hall   * Unfurnished  * Shared garden space  * 1 car parking slot given  * Fully repainted and refitted with new light fittings and chandeliers, All rooms and Hall with Fans.   * Tiled floor  * 24Hour CCTV surveillance  * 1000L water backup tank  Rs.120000.00  6 months advance.  ** Agent fee is half a month of rent   300M from Galle Road, 1KM from S.Thomas College.    Walking distance to convenience stores such as GloMark, Cargills, Street Burger etc..    1 Year renewable tenancy agreement.  Show more"
ikman.lk,https://ikman.lk/en/ad/house-for-rent-angoda-for-rent-colombo-321,House for Rent Angoda,58000,"අංගොඩ පාර වල්පොල, Angoda, Colombo",2,1,950,3.5,Posted on 02 Apr 8:30 pm,Angoda,Colombo,පර්චස් 3.5 ක පිහිටි මෙම අලුත්ම නිවස කුලියට දීමට ඇත  bedroom 2 ක් සහා bathroom 1 ක් ඇත   වහනයක් නැවැත්වීමට ඉඩ පහසුකම් ඇත  මාසික කුලිය රුපියල් ( 58000 ) කි  නිවස බැලීමෙන් පසු මිල ගණන් සාකච්ඡා කර ගතහැක
ikman.lk,https://ikman.lk/en/ad/separate-house-for-rent-in-boralesgamuwa-pepiliyana-for-rent-colombo,Separate House For Rent In Boralesgamuwa Pepiliyana,100000,"Pepiliyana, Boralesgamuwa, Colombo",3,2,1800,8,Posted on 27 Apr 10:11 am,Boralesgamuwa,Colombo,Separate House For Rent In Boralesgamuwa Pepiliyana   Residential area With safe environment   3 bedroom 2 bathroom kitchen and living area   Car Parking available 🚗   modern pantry   Walking distance to main road 🚶   Access to all facilities such as busses shops hospital school and banks   Close by Maharagama nugegoda Piliyandala Dehiwala Kohuwala Kalubovila Pepiliyana   Monthly Rent 100000/= up to 6 months advance Call for more details ☎️   Need boker fee   Negotiable   Show more
ikman.lk,https://ikman.lk/en/ad/house-for-rent-in-piliyandala-for-rent-colombo-2714,House for Rent in Piliyandala,45000,"Suwarapola, piliyandala., Piliyandala, Colombo",2,1,860,10,Posted on 29 Mar 1:23 pm,Piliyandala,Colombo,"Upstair First floor for rent in piliyandala  02 bedroom  Attached bathroom with hot water  Spacious balcony Kitchen  Separate electricity and water bills  Safe and secure area  22Km from Colombo  3.4km from galle road  1.5km from piliyandala town  Cctv cameras installed  Suitable for a working couple  Access to all facilities such as busses, shops, super  keels, public market, schools and banks  NO PARKING   NO BROKERS  Show more"
ikman.lk,https://ikman.lk/en/ad/furnished-beautiful-4-bedroom-house-for-rent-in-pamunuwa-maharagama-for-rent-colombo,"Furnished Beautiful 4-Bedroom House for Rent in Pamunuwa, Maharagama",175000,"Pamunuwa, Maharagama, Maharagama, Colombo",4,4,1800,11,Posted on 08 Apr 11:25 am,Maharagama,Colombo,"> Four Rooms. Three of the rooms have attached bathrooms  > Two rooms with A/C  > Top room with a balcony  > Wardrobes for three rooms  > Common Lounge area for relaxing  > Separate Store room and external Servant shower area  > Beautiful Kitchen with a built-in oven, microwave, and cooker  > Refrigerator, Sofas, beds, and three wardrobes included   > Very calm and relaxing environment  > Beautiful courtyard for children to play  > Two cars can be parked  > Ideal for professionals with small families  > 5 minutes walking distance to Pamunuwa junction  > 15 minutes walking distance to Maharagama town and High-Level Road  > Close to all major shopping facilities  > 8 minutes' drive to Jayawardhenapura Hospital and Thalawathugoda  > Can fix solar panels within one month after you move in to reduce your electricity bills  Show more"
ikman.lk,https://ikman.lk/en/ad/rar5090-upper-floor-house-in-rajagiriya-for-rent-colombo,(RAR5090) Upper floor house in Rajagiriya,95000,"RAJAGIRIYA BUTHGAMUWA ROAD, Rajagiriya, Colombo",2,2,950,10,Posted on 30 Apr 4:16 pm,Rajagiriya,Colombo,* 2nd floor house   * 6 months deposit   * 1 parking
ikman.lk,https://ikman.lk/en/ad/semi-furnished-upstair-in-koswatte-battaramulle-for-rent-colombo,Semi furnished Upstair in Koswatte Battaramulle,80000,"150 mtrs to Main rd - Koswatte Battaramulle, Battaramulla, Colombo",2,2,2500,28,Posted on 21 Apr 9:14 pm,Battaramulla,Colombo,Semi furnished big upstair with car park  - Suitable for a couple                                                                       Charging Half Month Broker Fees
